Current,frequency,amplitude,phase,I,Q
1e-05,4500000000.0,-51.66218718217738,-0.6784791135054022,0.0020331291016191244,-0.0016390050295740366
1e-05,4505000000.0,-51.22145600063214,-0.09385876434441805,0.0027353407349437475,-0.0002574922691565007
1e-05,4510000000.0,-52.929904254161826,0.18848257560128726,0.0022168911527842283,0.00042286477400921285
1e-05,4515000000.0,-53.28597235338894,-0.6776934753620553,0.001687526237219572,-0.0013582116225734353
1e-05,4520000000.0,-53.6996255740503,0.15395192175648403,0.0020410404540598392,0.00031672834302298725
1e-05,4525000000.0,-48.88934416064467,-0.44868318145131325,0.0032379250042140484,-0.0015588407404720783
1e-05,4530000000.0,-52.654071832926434,-0.16824014371853527,0.0022967879194766283,-0.0003900994488503784
1e-05,4535000000.0,-53.29761447180894,0.09602705098481867,0.0021533460821956396,0.0002074174117296934
1e-05,4540000000.0,-51.660968293165546,-0.25525790449435726,0.0025272408965975046,-0.0006594840670004487
1e-05,4545000000.0,-51.22011071439046,-0.4932009866822572,0.0024203744251281023,-0.001300967880524695
1e-05,4550000000.0,-53.09754318595394,0.03087136100578562,0.0022126659750938416,6.832971848780289e-05
1e-05,4555000000.0,-50.251464528761794,-0.6798500848732455,0.002389023546129465,-0.0019313187804073095
1e-05,4560000000.0,-50.161477259614145,-0.5112391225660446,0.002707146806642413,-0.0015186732634902
1e-05,4565000000.0,-53.237462232462825,-0.4068288991309616,0.002000550040975213,-0.0008619694854132831
1e-05,4570000000.0,-54.67222851094888,-0.20038339090239166,0.0018097157590091228,-0.0003675699408631772
1e-05,4575000000.0,-50.99958468384423,-0.07814324226369952,0.0028099166229367256,-0.00022002402693033218
1e-05,4580000000.0,-51.26031198644145,-0.35257315657175897,0.002566922688856721,-0.0009444921743124723
1e-05,4585000000.0,-54.27241267355757,-0.40470980693834907,0.0017774495063349605,-0.0007613812340423465
1e-05,4590000000.0,-51.402367841739334,-0.3131735097256764,0.0025599224027246237,-0.0008289802353829145
1e-05,4595000000.0,-52.53434414145603,-0.31618446145150003,0.0022449276875704527,-0.0007344509358517826
1e-05,4600000000.0,-57.093025735862106,-1.1135922291552498,0.0006169095286168158,-0.0012539541348814964
1e-05,4605000000.0,-52.752311272610555,-0.25095346093674187,0.0022313259541988373,-0.0005720178014598787
1e-05,4610000000.0,-56.5746741693177,-0.5206071546741305,0.001286898972466588,-0.000737867085263133
1e-05,4615000000.0,-51.936354037484065,-0.44943670306441935,0.002279074862599373,-0.001099335728213191
1e-05,4620000000.0,-53.32172242009151,-0.5712877296177518,0.0018147462978959084,-0.0011664950288832188
1e-05,4625000000.0,-49.63027835645045,-0.5375578957876909,0.0028343917801976204,-0.0016896231099963188
1e-05,4630000000.0,-53.58612049270671,-0.788977916173898,0.0014744115760549903,-0.001485005603171885
1e-05,4635000000.0,-51.59006139428732,0.11380143999491268,0.0026162462309002876,0.0002990245702676475
1e-05,4640000000.0,-51.59469670353979,-0.39199270061582797,0.002432245761156082,-0.001005456899292767
1e-05,4645000000.0,-51.46854451134314,-0.594089238724788,0.0022128319833427668,-0.0014947556192055345
1e-05,4650000000.0,-55.48465283787295,-0.2781144341009399,0.001617150497622788,-0.0004617190279532224
1e-05,4655000000.0,-53.26718413594485,-0.3623181523031195,0.0020299647003412247,-0.0007694616797380149
1e-05,4660000000.0,-53.16140613355904,-0.4953763461914481,0.001933341845870018,-0.0010446116793900728
1e-05,4665000000.0,-50.53680504144979,-0.2645308244544799,0.002869352698326111,-0.000777247070800513
1e-05,4670000000.0,-48.7576114287627,-0.389548315815358,0.0033751963637769222,-0.0013856092700734735
1e-05,4675000000.0,-52.76430923695224,0.01997330860486227,0.002299841493368149,4.5941553253214806e-05
1e-05,4680000000.0,-51.11983729663005,-0.5488650899404892,0.002371465554460883,-0.0014502573758363724
1e-05,4685000000.0,-52.75139884628181,-0.17413148273963308,0.0022688836324959993,-0.0003991263220086694
1e-05,4690000000.0,-50.61309693772644,-0.4371002927746953,0.0026697167195379734,-0.0012474063551053405
1e-05,4695000000.0,-53.40018160969463,-0.41118304735502764,0.0019597189966589212,-0.0008545128512196243
1e-05,4700000000.0,-48.510265897302304,-0.06577508215797863,0.0037458171136677265,-0.00024673735606484115
1e-05,4705000000.0,-51.11309994945162,-0.4634899199296683,0.002488423138856888,-0.001243721111677587
1e-05,4710000000.0,-54.454370454666304,0.027652983978401664,0.001892846543341875,5.2356201194925234e-05
1e-05,4715000000.0,-49.91568747562985,-0.2556945812185569,0.003089307574555278,-0.0008075965452007949
1e-05,4720000000.0,-54.50647064924391,-0.32898320228062533,0.0017813040176406503,-0.0006081179017201066
1e-05,4725000000.0,-50.12091613102698,-0.49310136564479035,0.002747043501585722,-0.0014762020437046885
1e-05,4730000000.0,-52.168411966865946,0.01194385071808109,0.002463476499542594,2.9424794774968177e-05
1e-05,4735000000.0,-55.82303723802781,-0.44133287841348917,0.0014625291805714369,-0.0006909131770953536
1e-05,4740000000.0,-50.52941535985348,-0.24219219243565657,0.002888454357162118,-0.0007135678897611797
1e-05,4745000000.0,-52.01671316007484,-0.49390651627799187,0.0022074333392083645,-0.001188518712297082
1e-05,4750000000.0,-55.01405784058777,-0.4499063254237225,0.001598729402758181,-0.0007720896392129362
1e-05,4755000000.0,-51.40999562661713,-0.15809704764746502,0.00265491078607738,-0.000423265912104398
1e-05,4760000000.0,-52.15713695734867,-0.05700177157927192,0.0024628457613289356,-0.00014053881750442088
1e-05,4765000000.0,-47.474711030131886,-0.5887666222664094,0.0035171641502529383,-0.002348659560084343
1e-05,4770000000.0,-51.5920764206149,-0.22949987423419305,0.002563640708103776,-0.0005989071796648204
1e-05,4775000000.0,-51.12548019934601,0.09048682492986847,0.0027665949892252684,0.00025102589279413223
1e-05,4780000000.0,-49.178966284336056,-0.25319982375487754,0.0033649529796093702,-0.0008706922526471317
1e-05,4785000000.0,-47.63758376454204,-0.08478514854516217,0.004135785158723593,-0.0003514958079904318
1e-05,4790000000.0,-50.36517033474692,-0.17232173431322487,0.002987178508192301,-0.0005199122242629528
1e-05,4795000000.0,-51.01031427942961,-0.2282160251434242,0.0027420485857874155,-0.0006368746981024742
1e-05,4800000000.0,-51.27348540905815,-0.18153331034143314,0.0026861492078751326,-0.0004930535797029734
1e-05,4805000000.0,-54.756692376932115,-0.7815033871879873,0.0012981811305508018,-0.0012881080619990826
1e-05,4810000000.0,-49.64965113556494,-0.31002935449752,0.003135468577966094,-0.0010044783120974898
1e-05,4815000000.0,-51.77666213212021,-0.12186726453801737,0.0025581964291632175,-0.00031331300851888955
1e-05,4820000000.0,-57.137506703848786,-0.6952634694701915,0.0010676301317289472,-0.0008906422881409526
1e-05,4825000000.0,-50.77565928822701,-0.5452764187889859,0.00247272034175694,-0.0015000134008005261
1e-05,4830000000.0,-54.51880812308759,-0.23235843949273502,0.0018290630541741848,-0.0004328157228883356
1e-05,4835000000.0,-56.60464078181394,-0.0902780827263993,0.0014722981723025441,-0.0001332785323029384
1e-05,4840000000.0,-54.4704973831563,-0.4749549302327435,0.0016808537766337395,-0.0008643204346299171
1e-05,4845000000.0,-53.48576910088554,-0.14700626069836384,0.0020941211842000484,-0.00031008588848635554
1e-05,4850000000.0,-53.03149248258951,-0.7338587970497585,0.001656447653658688,-0.0014939350076019764
1e-05,4855000000.0,-51.43425041232441,-0.6139498686419652,0.0021913456730544567,-0.0015444922028109431
1e-05,4860000000.0,-48.76634020671747,-0.4994032467302311,0.0031997235491871834,-0.001745538436807692
1e-05,4865000000.0,-53.080650054138765,0.4366542542068911,0.002009916352108121,0.0009380272822454572
1e-05,4870000000.0,-51.39593260655423,-0.5538052486450808,0.002290301723405719,-0.00141621520742774
1e-05,4875000000.0,-53.343696996441075,-0.5643465158043309,0.0018181937048211694,-0.0011509549804031849
1e-05,4880000000.0,-50.28331052138106,0.14034936618499597,0.0030307003762573004,0.0004281719448044896
1e-05,4885000000.0,-52.321391507796804,-0.13472807947393134,0.0023987051099538803,-0.00032514260965399444
1e-05,4890000000.0,-51.47866742853629,-0.7375139881368764,0.0019741584546864033,-0.0017936042277142406
1e-05,4895000000.0,-51.560629932933146,-0.6622045241821042,0.0020837546326220036,-0.001624585478566587
1e-05,4900000000.0,-58.81916427010984,-0.47974368486361996,0.0010162974940612912,-0.0005287644453346729
1e-05,4905000000.0,-50.162880682900486,-0.6560970560403472,0.002459172625094652,-0.0018932430539280176
1e-05,4910000000.0,-56.52725717567201,-0.3160648065415452,0.0014176652766764164,-0.00046361584099940956
1e-05,4915000000.0,-53.24550718781225,-0.5273457892884469,0.0018806660082191229,-0.0010952192824333906
1e-05,4920000000.0,-51.42852512212761,-0.44995440507520124,0.0024156917352229357,-0.0011667762883007526
1e-05,4925000000.0,-49.22515525119118,0.08227932515493487,0.003445644862949848,0.0002841468376573175
1e-05,4930000000.0,-52.2509275111376,-0.23453836151759175,0.002373545663431287,-0.0005671246908605099
1e-05,4935000000.0,-48.22560237571619,-0.26449298967809043,0.0037441093008965254,-0.0010140481172129512
1e-05,4940000000.0,-54.71244730620874,-0.2595952815711074,0.0017765472875908017,-0.00047183004789985716
1e-05,4945000000.0,-48.51395377114042,-0.2643364820965154,0.003622007556259632,-0.00098036986310035
1e-05,4950000000.0,-54.05281923406222,-0.2814733777514671,0.001905122771859169,-0.0005508666508831084
1e-05,4955000000.0,-52.18563000970725,-0.12928790922801425,0.0024382523261010647,-0.00031700480030849576
1e-05,4960000000.0,-58.16084599679398,-0.45250410410149045,0.0011114473454654217,-0.0005403270479291677
1e-05,4965000000.0,-57.84044347504744,-0.42038239644452374,0.0011706220684573054,-0.0005233046831563115
1e-05,4970000000.0,-53.97043664534755,0.19859256813332124,0.0019627148285508156,0.0003949869133066386
1e-05,4975000000.0,-48.271660383066575,0.05859731191482551,0.003851864021271467,0.00022596756753046066
1e-05,4980000000.0,-50.655056025912096,0.2712212397179063,0.0028253605123609304,0.0007856574957258999
1e-05,4985000000.0,-56.44809221929515,-0.8768172840616839,0.0009627299732528627,-0.0011570610804483294
1e-05,4990000000.0,-55.88729633224674,0.02037563431095466,0.0016052586724981666,3.2712690881453454e-05
1e-05,4995000000.0,-50.689390286970024,-0.27780934669528756,0.002808997640386224,-0.0008010812452994287
1e-05,5000000000.0,-51.78958171125405,-0.4740640603446617,0.0022896782029420137,-0.0011748091783374548
